num,etat,debut,fin,id
D633-16,MODIFIE,2013-08-21,2016-07-24,LEGIARTI000027865117
D633-16,MODIFIE,2016-07-24,2019-10-07,LEGIARTI000032931801
D633-16,MODIFIE,2019-10-07,2021-11-19,LEGIARTI000039193276
D633-16,MODIFIE,2021-11-19,2022-09-18,LEGIARTI000044338992
D633-16,VIGUEUR,2022-09-18,2999-01-01,LEGIARTI000046302135
D633-16-1,VIGUEUR,2022-01-01,2999-01-01,LEGIARTI000045023203
D633-16-2,VIGUEUR,2022-01-01,2999-01-01,LEGIARTI000045023208
D633-16-3,VIGUEUR,2022-01-01,2999-01-01,LEGIARTI000045023213
D633-17,TRANSFERE,2019-10-07,2022-01-01,LEGIARTI000039186845
D633-17-1,TRANSFERE,2019-10-07,2022-01-01,LEGIARTI000039186847
D633-17-2,TRANSFERE,2019-10-07,2022-01-01,LEGIARTI000039186853
R633-17,MODIFIE,2013-08-21,2019-12-12,LEGIARTI000027865133
R633-17,VIGUEUR,2019-12-12,2999-01-01,LEGIARTI000039478584
R633-18,MODIFIE,2013-08-21,2019-12-12,LEGIARTI000027865148
R633-18,VIGUEUR,2019-12-12,2999-01-01,LEGIARTI000039478599
R633-18-1,VIGUEUR,2022-09-01,2999-01-01,LEGIARTI000046145934
D633-19,MODIFIE,2013-08-21,2016-07-24,LEGIARTI000027865155
D633-19,MODIFIE,2016-07-24,2019-10-07,LEGIARTI000032931854
D633-19,VIGUEUR,2019-10-07,2999-01-01,LEGIARTI000039193440
D633-20,ABROGE,2013-08-21,2019-10-07,LEGIARTI000027865159
D633-21,ABROGE,2013-08-21,2019-10-07,LEGIARTI000027865164
D633-22,ABROGE,2013-08-21,2019-10-07,LEGIARTI000027865167
D633-23,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865171
R633-24,MODIFIE,2013-08-21,2021-09-09,LEGIARTI000027865173
R633-24,VIGUEUR,2021-09-09,2999-01-01,LEGIARTI000044028571
R633-25,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865175
R633-26,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865177
R633-27,MODIFIE,2013-08-21,2019-12-12,LEGIARTI000027865179
R633-27,MODIFIE,2019-12-12,2022-01-01,LEGIARTI000039478502
R633-27,VIGUEUR,2022-01-01,2999-01-01,LEGIARTI000045008687
R633-28,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865181
D633-29,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865183
D633-30,MODIFIE,2013-08-21,2016-07-24,LEGIARTI000027865185
D633-30,MODIFIE,2016-07-24,2019-10-07,LEGIARTI000032931820
D633-30,MODIFIE,2019-10-07,2022-09-18,LEGIARTI000039193546
D633-30,VIGUEUR,2022-09-18,2999-01-01,LEGIARTI000046302112
D633-31,MODIFIE,2013-08-21,2019-10-07,LEGIARTI000027865187
D633-31,VIGUEUR,2019-10-07,2999-01-01,LEGIARTI000039193536
D633-32,ABROGE,2013-08-21,2019-10-07,LEGIARTI000027865191
D633-33,ABROGE,2013-08-21,2019-10-07,LEGIARTI000027865193
D633-34,ABROGE,2013-08-21,2019-10-07,LEGIARTI000027865195
R633-35,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865199
R633-36,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865201
R633-37,MODIFIE,2013-08-21,2019-12-12,LEGIARTI000027865203
R633-37,VIGUEUR,2019-12-12,2999-01-01,LEGIARTI000039478592
R633-38,MODIFIE,2013-08-21,2019-12-12,LEGIARTI000027865205
R633-38,VIGUEUR,2019-12-12,2999-01-01,LEGIARTI000039478569
R633-39,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865207
R633-40,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865211
R633-41,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865213
R633-42,MODIFIE,2013-08-21,2019-12-12,LEGIARTI000027865215
R633-42,VIGUEUR,2019-12-12,2999-01-01,LEGIARTI000039478560
R633-43,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865217
R633-44,MODIFIE,2013-08-21,2019-12-12,LEGIARTI000027865219
R633-44,VIGUEUR,2019-12-12,2999-01-01,LEGIARTI000039478550
R633-45,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865221
R633-46,MODIFIE,2013-08-21,2019-12-12,LEGIARTI000027865223
R633-46,VIGUEUR,2019-12-12,2999-01-01,LEGIARTI000039478529
R633-47,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865225
R633-48,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865229
R634-1,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865251
R634-2,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865253
R634-3,MODIFIE,2013-08-21,2019-11-01,LEGIARTI000027865255
R634-3,VIGUEUR,2019-11-01,2999-01-01,LEGIARTI000039332050
R634-4,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865257
R634-5,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865259
R634-6,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865262
R634-7,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865264
R634-8,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865266
R634-9,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865271
R634-10,MODIFIE,2013-08-21,2015-06-14,LEGIARTI000027865273
R634-10,VIGUEUR,2015-06-14,2999-01-01,LEGIARTI000030740489
R634-11,MODIFIE,2013-08-21,2016-05-28,LEGIARTI000027865275
R634-11,VIGUEUR,2016-05-28,2999-01-01,LEGIARTI000032590615
R634-12,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865277
R634-13,MODIFIE,2013-08-21,2016-05-28,LEGIARTI000027865279
R634-13,MODIFIE,2016-05-28,2020-11-01,LEGIARTI000032590550
R634-13,VIGUEUR,2020-11-01,2999-01-01,LEGIARTI000042240254
R634-14,MODIFIE,2013-08-21,2016-05-28,LEGIARTI000027865281
R634-14,VIGUEUR,2016-05-28,2999-01-01,LEGIARTI000032590609
R634-15,MODIFIE,2013-08-21,2016-05-28,LEGIARTI000027865283
R634-15,MODIFIE,2016-05-28,2022-01-01,LEGIARTI000032590556
R634-15,VIGUEUR,2022-01-01,2999-01-01,LEGIARTI000045008674
R634-15-1,MODIFIE,2016-05-28,2021-11-19,LEGIARTI000032588192
R634-15-1,VIGUEUR,2021-11-19,2999-01-01,LEGIARTI000044339016
R634-16,MODIFIE,2013-08-21,2016-05-28,LEGIARTI000027865287
R634-16,VIGUEUR,2016-05-28,2999-01-01,LEGIARTI000032590603
R634-17,MODIFIE,2013-08-21,2016-05-28,LEGIARTI000027865289
R634-17,MODIFIE,2016-05-28,2020-08-16,LEGIARTI000032590597
R634-17,VIGUEUR,2020-08-16,2999-01-01,LEGIARTI000042240249
R634-18,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865291
R634-19,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865295
R634-20,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865297
R634-21,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865299
R634-22,MODIFIE,2013-08-21,2015-06-14,LEGIARTI000027865301
R634-22,MODIFIE,2015-06-14,2016-05-28,LEGIARTI000030740483
R634-22,VIGUEUR,2016-05-28,2999-01-01,LEGIARTI000032590592
R634-23,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865303
R634-24,MODIFIE,2013-08-21,2016-05-28,LEGIARTI000027873398
R634-24,ABROGE,2016-05-28,2016-09-01,LEGIARTI000032590582
R634-25,MODIFIE,2013-08-21,2015-06-14,LEGIARTI000027873402
R634-25,ABROGE,2015-06-14,2016-09-01,LEGIARTI000030740474
R634-26,ABROGE,2013-08-21,2016-09-01,LEGIARTI000027873414
R634-27,ABROGE,2013-08-21,2016-09-01,LEGIARTI000027873416
R634-28,ABROGE,2013-08-21,2016-09-01,LEGIARTI000027873418
R634-29,ABROGE,2013-08-21,2016-09-01,LEGIARTI000027873420
R634-30,ABROGE,2013-08-21,2016-09-01,LEGIARTI000027873422
R634-31,ABROGE,2013-08-21,2016-09-01,LEGIARTI000027873424
D635-1,MODIFIE,2013-08-21,2024-07-06,LEGIARTI000027865329
D635-1,VIGUEUR,2024-07-06,2999-01-01,LEGIARTI000049886862
D635-2,MODIFIE,2013-08-21,2019-11-06,LEGIARTI000027865331
D635-2,VIGUEUR,2019-11-06,2999-01-01,LEGIARTI000039330697
D635-3,MODIFIE,2013-08-21,2019-11-06,LEGIARTI000027865333
D635-3,VIGUEUR,2019-11-06,2999-01-01,LEGIARTI000039330689
D635-4,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865335
D635-5,MODIFIE,2013-08-21,2024-07-06,LEGIARTI000027865337
D635-5,VIGUEUR,2024-07-06,2999-01-01,LEGIARTI000049886872
D635-6,ABROGE,2013-08-21,2016-10-10,LEGIARTI000027865339
D635-7,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865341
D635-8,VIGUEUR,2024-07-06,2999-01-01,LEGIARTI000049886779
D636-1,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865355
D636-2,MODIFIE,2013-08-21,2020-05-18,LEGIARTI000027865357
D636-2,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041888266
D636-3,MODIFIE,2013-08-21,2020-05-18,LEGIARTI000027865359
D636-3,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041888261
D636-4,MODIFIE,2013-08-21,2022-11-12,LEGIARTI000027865361
D636-4,VIGUEUR,2022-11-12,2999-01-01,LEGIARTI000046553403
D636-5,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865363
D636-6,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865365
D636-7,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865367
D636-8,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865369
D636-9,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865371
D636-10,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865373
D636-11,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865375
D636-12,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865377
D636-13,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865379
D636-14,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865381
D636-15,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865383
D636-16,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865385
D636-17,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865387
D636-18,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041886613
D636-18-1,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041886615
D636-18-2,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041886617
D636-18-3,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041887410
D636-18-4,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041886628
D636-19,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041886632
D636-19-1,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041886634
D636-20,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041886638
D636-20-1,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041886640
D636-20-2,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041886643
D636-20-3,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041886646
D636-20-4,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041886648
D636-20-5,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041886650
D636-20-6,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041886652
D636-21,MODIFIE,2020-05-18,2022-11-12,LEGIARTI000041886656
D636-21,VIGUEUR,2022-11-12,2999-01-01,LEGIARTI000046553395
D636-21-1,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041886658
D636-21-2,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041886660
D636-21-3,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041886663
D636-21-4,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041886666
D636-21-5,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041886670
D636-21-6,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041886672
D636-21-7,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041886674
D636-21-8,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041886676
D636-21-9,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041886678
D636-21-10,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041886681
D636-21-11,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041886683
D636-21-12,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041886686
D636-22,VIGUEUR,2020-05-18,2999-01-01,LEGIARTI000041886690
D636-48,MODIFIE,2013-08-21,2020-09-25,LEGIARTI000027865401
D636-48,VIGUEUR,2020-09-25,2999-01-01,LEGIARTI000042359202
D636-49,MODIFIE,2013-08-21,2020-09-25,LEGIARTI000027865403
D636-49,VIGUEUR,2020-09-25,2999-01-01,LEGIARTI000042359210
D636-50,MODIFIE,2013-08-21,2020-09-25,LEGIARTI000027865407
D636-50,VIGUEUR,2020-09-25,2999-01-01,LEGIARTI000042359216
D636-51,MODIFIE,2013-08-21,2020-09-25,LEGIARTI000027865409
D636-51,VIGUEUR,2020-09-25,2999-01-01,LEGIARTI000042359222
D636-52,MODIFIE,2013-08-21,2020-01-01,LEGIARTI000027865411
D636-52,MODIFIE,2020-01-01,2020-09-25,LEGIARTI000041445750
D636-52,VIGUEUR,2020-09-25,2999-01-01,LEGIARTI000042359231
D636-53,MODIFIE,2013-08-21,2020-09-25,LEGIARTI000027865415
D636-53,VIGUEUR,2020-09-25,2999-01-01,LEGIARTI000042359236
D636-54,MODIFIE,2013-08-21,2020-01-01,LEGIARTI000027865417
D636-54,ABROGE,2020-01-01,2020-09-25,LEGIARTI000041444801
D636-55,ABROGE,2013-08-21,2020-09-25,LEGIARTI000027865419
D636-56,ABROGE,2013-08-21,2020-09-25,LEGIARTI000027865421
D636-57,ABROGE,2013-08-21,2020-09-25,LEGIARTI000027865423
D636-58,ABROGE,2013-08-21,2020-09-25,LEGIARTI000027865425
D636-59,ABROGE,2013-08-21,2020-09-25,LEGIARTI000027865427
D636-60,ABROGE,2013-08-21,2020-09-25,LEGIARTI000027865429
D636-61,ABROGE,2013-08-21,2020-09-25,LEGIARTI000027865433
D636-62,ABROGE,2013-08-21,2020-09-25,LEGIARTI000027865435
D636-63,ABROGE,2013-08-21,2020-09-25,LEGIARTI000027865437
D636-64,ABROGE,2013-08-21,2020-09-25,LEGIARTI000027865439
D636-65,MODIFIE,2013-08-21,2020-01-01,LEGIARTI000027865441
D636-65,ABROGE,2020-01-01,2020-09-25,LEGIARTI000041444793
D636-66,MODIFIE,2013-08-21,2020-01-01,LEGIARTI000027865443
D636-66,ABROGE,2020-01-01,2020-09-25,LEGIARTI000041444787
D636-67,ABROGE,2013-08-21,2020-09-25,LEGIARTI000027865445
D636-68,MODIFIE,2013-08-21,2022-04-30,LEGIARTI000027865451
D636-68,MODIFIE,2022-04-30,2024-08-03,LEGIARTI000045710023
D636-68,VIGUEUR,2024-08-03,2999-01-01,LEGIARTI000050067709
D636-69,MODIFIE,2013-08-21,2016-01-17,LEGIARTI000027865455
D636-69,MODIFIE,2016-01-17,2024-08-03,LEGIARTI000031853266
D636-69,MODIFIE,2024-08-03,2024-08-03,LEGIARTI000050067703
D636-69,VIGUEUR,2024-08-03,2999-01-01,LEGIARTI000050068435
D636-69-1,MODIFIE,2014-12-18,2021-08-16,LEGIARTI000029915469
D636-69-1,VIGUEUR,2021-08-16,2999-01-01,LEGIARTI000043938964
D636-70,MODIFIE,2013-08-21,2014-12-18,LEGIARTI000027865457
D636-70,MODIFIE,2014-12-18,2020-01-01,LEGIARTI000029915862
D636-70,VIGUEUR,2020-01-01,2999-01-01,LEGIARTI000041444897
D636-71,MODIFIE,2013-08-21,2014-12-18,LEGIARTI000027865459
D636-71,MODIFIE,2014-12-18,2015-06-14,LEGIARTI000029915854
D636-71,VIGUEUR,2015-06-14,2999-01-01,LEGIARTI000030740467
D636-72,MODIFIE,2013-08-21,2014-12-18,LEGIARTI000027865461
D636-72,MODIFIE,2014-12-18,2020-01-01,LEGIARTI000029915848
D636-72,VIGUEUR,2020-01-01,2999-01-01,LEGIARTI000041444892
D636-73,VIGUEUR,2018-07-20,2999-01-01,LEGIARTI000037218984
D636-74,VIGUEUR,2018-07-20,2999-01-01,LEGIARTI000037218996
D636-75,VIGUEUR,2018-07-20,2999-01-01,LEGIARTI000037219055
D636-76,VIGUEUR,2018-07-20,2999-01-01,LEGIARTI000037219072
D636-77,MODIFIE,2018-07-20,2019-08-14,LEGIARTI000037219112
D636-77,VIGUEUR,2019-08-14,2999-01-01,LEGIARTI000038925755
D636-78,VIGUEUR,2018-07-20,2999-01-01,LEGIARTI000037219223
D636-79,VIGUEUR,2018-07-20,2999-01-01,LEGIARTI000037219230
D636-80,VIGUEUR,2018-07-20,2999-01-01,LEGIARTI000037219242
D636-81,VIGUEUR,2018-07-20,2999-01-01,LEGIARTI000037219270
D636-82,MODIFIE,2022-04-30,2023-05-12,LEGIARTI000045699487
D636-82,VIGUEUR,2023-05-12,2999-01-01,LEGIARTI000047534806
D636-83,VIGUEUR,2022-04-30,2999-01-01,LEGIARTI000045699489
D636-84,VIGUEUR,2022-04-30,2999-01-01,LEGIARTI000045699491
D642-1,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865481
D642-2,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865483
D642-3,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865485
D642-4,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865487
R642-5,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865491
R642-6,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865493
R642-7,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865495
R642-8,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865497
R642-9,MODIFIE,2013-08-21,2016-03-19,LEGIARTI000027865499
R642-9,VIGUEUR,2016-03-19,2999-01-01,LEGIARTI000033122733
R642-10,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865501
D642-11,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865505
D642-12,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865507
D642-13,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865509
D642-14,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865515
D642-15,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865517
R642-16,MODIFIE,2013-08-21,2020-01-30,LEGIARTI000027865521
R642-16,VIGUEUR,2020-01-30,2999-01-01,LEGIARTI000041510081
D642-17,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865523
D642-18,MODIFIE,2013-08-21,2020-01-30,LEGIARTI000027865525
D642-18,VIGUEUR,2020-01-30,2999-01-01,LEGIARTI000041510075
D642-19,MODIFIE,2013-08-21,2020-01-30,LEGIARTI000027865527
D642-19,VIGUEUR,2020-01-30,2999-01-01,LEGIARTI000041510069
D642-20,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865529
D642-21,MODIFIE,2013-08-21,2020-01-30,LEGIARTI000027865531
D642-21,VIGUEUR,2020-01-30,2999-01-01,LEGIARTI000041510063
D642-22,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865533
D642-23,MODIFIE,2013-08-21,2020-01-30,LEGIARTI000027865535
D642-23,VIGUEUR,2020-01-30,2999-01-01,LEGIARTI000041510284
D642-24,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865540
D642-25,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865542
D642-26,MODIFIE,2013-08-21,2020-01-01,LEGIARTI000027865544
D642-26,VIGUEUR,2020-01-01,2999-01-01,LEGIARTI000041445742
D642-27,MODIFIE,2013-08-21,2020-01-01,LEGIARTI000027865546
D642-27,VIGUEUR,2020-01-01,2999-01-01,LEGIARTI000041445736
D642-28,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865548
D642-29,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865550
D642-30,MODIFIE,2013-08-21,2020-12-27,LEGIARTI000027865552
D642-30,VIGUEUR,2020-12-27,2999-01-01,LEGIARTI000042836370
D642-31,MODIFIE,2013-08-21,2022-01-01,LEGIARTI000027865556
D642-31,VIGUEUR,2022-01-01,2999-01-01,LEGIARTI000045047617
D642-32,ABROGE,2013-08-21,2022-01-01,LEGIARTI000027865558
D642-33,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865560
D642-34,MODIFIE,2018-05-21,2020-12-27,LEGIARTI000036927992
D642-34,VIGUEUR,2020-12-27,2999-01-01,LEGIARTI000042808777
D642-35,VIGUEUR,2018-05-21,2999-01-01,LEGIARTI000036927994
D642-36,VIGUEUR,2018-05-21,2999-01-01,LEGIARTI000036927996
D642-37,VIGUEUR,2018-05-21,2999-01-01,LEGIARTI000036927998
D642-38,VIGUEUR,2018-05-21,2999-01-01,LEGIARTI000036928000
D642-39,VIGUEUR,2018-05-21,2999-01-01,LEGIARTI000036928002
R642-40,MODIFIE,2018-05-21,2020-01-30,LEGIARTI000036928004
R642-40,VIGUEUR,2020-01-30,2999-01-01,LEGIARTI000041510060
D642-41,MODIFIE,2018-05-21,2020-01-30,LEGIARTI000036928006
D642-41,VIGUEUR,2020-01-30,2999-01-01,LEGIARTI000041510057
D642-41-1,VIGUEUR,2022-09-01,2999-01-01,LEGIARTI000046505680
D642-42,MODIFIE,2018-05-21,2020-12-27,LEGIARTI000036928008
D642-42,VIGUEUR,2020-12-27,2999-01-01,LEGIARTI000042808773
D642-43,VIGUEUR,2018-05-21,2999-01-01,LEGIARTI000036928010
D642-44,MODIFIE,2018-05-21,2021-10-16,LEGIARTI000036928024
D642-44,VIGUEUR,2021-10-16,2999-01-01,LEGIARTI000044209190
D642-45,MODIFIE,2018-05-21,2020-12-27,LEGIARTI000036928035
D642-45,VIGUEUR,2020-12-27,2999-01-01,LEGIARTI000042808768
D642-46,MODIFIE,2018-05-21,2020-01-01,LEGIARTI000036928043
D642-46,MODIFIE,2020-01-01,2020-12-27,LEGIARTI000041445730
D642-46,VIGUEUR,2020-12-27,2999-01-01,LEGIARTI000042808762
D642-47,VIGUEUR,2018-05-21,2999-01-01,LEGIARTI000036928056
D642-48,MODIFIE,2018-05-21,2020-01-01,LEGIARTI000036928063
D642-48,VIGUEUR,2020-01-01,2999-01-01,LEGIARTI000041445725
D642-49,VIGUEUR,2018-05-21,2999-01-01,LEGIARTI000036928071
D642-50,VIGUEUR,2018-05-21,2999-01-01,LEGIARTI000036928078
D642-51,VIGUEUR,2018-05-21,2999-01-01,LEGIARTI000036928090
D642-52,MODIFIE,2018-05-21,2020-12-27,LEGIARTI000036928097
D642-52,MODIFIE,2020-12-27,2021-10-16,LEGIARTI000042808755
D642-52,MODIFIE,2021-10-16,2022-09-01,LEGIARTI000044209183
D642-52,VIGUEUR,2022-09-01,2999-01-01,LEGIARTI000046508415
D642-53,MODIFIE,2018-05-21,2020-01-01,LEGIARTI000036928121
D642-53,MODIFIE,2020-01-01,2021-10-16,LEGIARTI000041445720
D642-53,VIGUEUR,2021-10-16,2999-01-01,LEGIARTI000044209178
D642-54,VIGUEUR,2018-05-21,2999-01-01,LEGIARTI000036928129
D642-55,VIGUEUR,2022-09-01,2999-01-01,LEGIARTI000046505860
D642-56,VIGUEUR,2022-09-01,2999-01-01,LEGIARTI000046505862
D642-57,VIGUEUR,2022-09-01,2999-01-01,LEGIARTI000046505927
D642-58,VIGUEUR,2022-09-01,2999-01-01,LEGIARTI000046505929
D642-59,VIGUEUR,2022-09-01,2999-01-01,LEGIARTI000046505931
D642-60,VIGUEUR,2022-09-01,2999-01-01,LEGIARTI000046505941
D642-61,VIGUEUR,2022-09-01,2999-01-01,LEGIARTI000046506045
D642-62,VIGUEUR,2022-09-01,2999-01-01,LEGIARTI000046506047
D642-63,VIGUEUR,2022-09-01,2999-01-01,LEGIARTI000046506052
D642-64,VIGUEUR,2022-09-01,2999-01-01,LEGIARTI000046506054
R642-65,VIGUEUR,2023-01-01,2999-01-01,LEGIARTI000046734508
D642-66,VIGUEUR,2023-06-18,2999-01-01,LEGIARTI000047695327
D642-67,VIGUEUR,2023-06-18,2999-01-01,LEGIARTI000047695329
D643-1,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865568
D643-2,ABROGE_DIFF,2013-08-21,2025-01-01,LEGIARTI000027865570
D643-2,VIGUEUR_DIFF,2025-01-01,2999-01-01,LEGIARTI000049943376
D643-3,MODIFIE,2013-08-21,2017-01-01,LEGIARTI000027865572
D643-3,MODIFIE,2017-01-01,2020-09-26,LEGIARTI000032957773
D643-3,ABROGE_DIFF,2020-09-26,2025-01-01,LEGIARTI000042362676
D643-3,VIGUEUR_DIFF,2025-01-01,2999-01-01,LEGIARTI000049943367
D643-4,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865574
D643-5,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865578
D643-6,MODIFIE,2013-08-21,2020-01-01,LEGIARTI000027865580
D643-6,VIGUEUR,2020-01-01,2999-01-01,LEGIARTI000041444655
D643-7,MODIFIE,2013-08-21,2020-01-01,LEGIARTI000027865582
D643-7,VIGUEUR,2020-01-01,2999-01-01,LEGIARTI000041445714
D643-8,MODIFIE,2013-08-21,2020-05-25,LEGIARTI000027865584
D643-8,VIGUEUR,2020-05-25,2999-01-01,LEGIARTI000041913710
D643-9,MODIFIE,2013-08-21,2017-01-01,LEGIARTI000027865586
D643-9,VIGUEUR,2017-01-01,2999-01-01,LEGIARTI000032957805
D643-10,MODIFIE,2013-08-21,2017-01-01,LEGIARTI000027865588
D643-10,MODIFIE,2017-01-01,2020-01-01,LEGIARTI000032957802
D643-10,VIGUEUR,2020-01-01,2999-01-01,LEGIARTI000041445710
D643-11,VIGUEUR,2013-08-21,2999-01-01,LEGIARTI000027865590
D643-12,MODIFIE,2013-08-21,2017-01-01,LEGIARTI000027865592
D643-12,VIGUEUR,2017-01-01,2999-01-01,LEGIARTI000032957799
D643-13,MODIFIE,2013-08-21,2020-04-06,LEGIARTI000027865596
D643-13,ANNULE,2020-04-06,2020-09-26,LEGIARTI000041783530
D643-13,MODIFIE,2020-09-26,2022-06-05,LEGIARTI000042362671
D643-13,MODIFIE,2022-06-05,2023-01-01,LEGIARTI000045868640
D643-13,ABROGE_DIFF,2023-01-01,2025-01-01,LEGIARTI000045869179
D643-13,VIGUEUR_DIFF,2025-01-01,2999-01-01,LEGIARTI000049943361
D643-13-1,ANNULE,2020-04-06,2022-06-07,LEGIARTI000041783045
D643-14,MODIFIE,2013-08-21,2017-01-01,LEGIARTI000027865598
D643-14,VIGUEUR,2017-01-01,2999-01-01,LEGIARTI000032957794
D643-15,MODIFIE,2013-08-21,2017-01-01,LEGIARTI000027865600
D643-15,MODIFIE,2017-01-01,2020-01-01,LEGIARTI000032957788
D643-15,MODIFIE,2020-01-01,2022-06-05,LEGIARTI000041445705
D643-15,ABROGE_DIFF,2022-06-05,2027-01-01,LEGIARTI000045868629
D643-15,VIGUEUR_DIFF,2027-01-01,2999-01-01,LEGIARTI000045869202
